,movieId,title,genres,tag,top_5_tags
1468,96079,Skyfall (2012),"Action, Adventure, Thriller, IMAX","[('beautiful cinematography', 1), ('beautifully filmed', 1), ('cinematography', 1)]","beautiful cinematography, beautifully filmed, cinematography"
1469,96084,Hands Over the City (Le mani sulla città) (1963),Drama,"[('city politics', 1), ('italy', 1), ('political right versus left', 1)]","city politics, italy, political right versus left"
1470,96861,Taken 2 (2012),"Action, Crime, Drama, Thriller","[('Istanbul', 1), ('Liam Neeson', 1), ('predictable', 1), ('Turkey', 1), ('unnecessary sequel', 1)]","Istanbul, Liam Neeson, predictable, Turkey, unnecessary sequel"
1471,97304,Argo (2012),"Drama, Thriller","[('cia', 1), ('politics', 1), ('Thrilling', 1)]","cia, politics, Thrilling"
1472,97938,Life of Pi (2012),"Adventure, Drama, IMAX","[('cinematography', 1), ('India', 1), ('surreal', 1)]","cinematography, India, surreal"
1473,98809,The Hobbit: An Unexpected Journey (2012),"Adventure, Fantasy, IMAX","[('Action', 1), ('Myth', 1)]","Action, Myth"
1474,98961,Zero Dark Thirty (2012),"Action, Drama, Thriller","[('Afghanistan', 1), ('American propaganda', 1), ('assassination', 1), ('military', 1), ('terrorism', 1)]","Afghanistan, American propaganda, assassination, military, terrorism"
1475,99114,Django Unchained (2012),"Action, Drama, Western","[('Soundtrack', 2), ('action', 1), ('Christoph Waltz', 1), ('funny', 1), ('good soundtrack', 1), ('Great performances', 1), ('Humour', 1), ('Leonardo DiCaprio', 1), ('Quentin Tarantino', 1), ('Samuel L. Jackson', 1), ('western', 1)]","Soundtrack, action, Christoph Waltz, funny, good soundtrack"
1476,99764,It's Such a Beautiful Day (2012),"Animation, Comedy, Drama, Fantasy, Sci-Fi","[('moving', 1), ('philosopical', 1), ('surreal', 1), ('weird', 1)]","moving, philosopical, surreal, weird"
1477,99917,Upstream Color (2013),"Romance, Sci-Fi, Thriller","[('artistic', 1), ('artsy', 1), ('atmospheric', 1), ('Beautiful', 1), ('dreamlike', 1), ('existentialism', 1)]","artistic, artsy, atmospheric, Beautiful, dreamlike"
1478,100083,Movie 43 (2013),Comedy,"[('embarassing scenes', 1), ('offensive', 1), ('R language', 1), ('sarcasm', 1), ('satire', 1)]","embarassing scenes, offensive, R language, sarcasm, satire"
1479,101142,The Croods (2013),"Adventure, Animation, Comedy","[('animation', 1), ('funny', 1), ('stone age', 1)]","animation, funny, stone age"
1480,102007,The Invincible Iron Man (2007),Animation,"[('animation', 1)]",animation
1481,102903,Now You See Me (2013),"Crime, Mystery, Thriller","[('illusions', 1), ('overcomplicated', 1), ('predictable', 1), ('stupid ending', 1)]","illusions, overcomplicated, predictable, stupid ending"
1482,103042,Man of Steel (2013),"Action, Adventure, Fantasy, Sci-Fi, IMAX","[('Amy Adams', 1), ('superhero', 1)]","Amy Adams, superhero"
1483,104218,Grown Ups 2 (2013),Comedy,"[('Adam Sandler', 1)]",Adam Sandler
1484,104841,Gravity (2013),"Action, Sci-Fi, IMAX","[('cliche characters', 1), ('long shots', 1), ('predictable', 1), ('Simple', 1), ('slow action', 1), ('visually appealing', 1)]","cliche characters, long shots, predictable, Simple, slow action"
1485,104863,What If (2013),"Comedy, Drama, Romance","[('daniel radcliffe', 1), ('zoe kazan', 1)]","daniel radcliffe, zoe kazan"
1486,104875,The History of Future Folk (2012),"Adventure, Comedy, Musical, Sci-Fi","[('quirky', 1)]",quirky
1487,104879,Prisoners (2013),"Drama, Mystery, Thriller","[('absorbing', 1), ('acting', 1), ('atmospheric', 1), ('Hugh Jackman', 1), ('Jake Gyllenhaal', 1), ('morality', 1), ('mystery', 1), ('thriller', 1)]","absorbing, acting, atmospheric, Hugh Jackman, Jake Gyllenhaal"
1488,104944,Short Term 12 (2013),Drama,"[('emotional', 1), ('feel-good', 1), ('heartwarming', 1), ('mental illness', 1), ('touching', 1)]","emotional, feel-good, heartwarming, mental illness, touching"
1489,105504,Captain Phillips (2013),"Adventure, Drama, Thriller, IMAX","[('suspense', 2), ('hostage', 1), ('ocean', 1), ('tense', 1)]","suspense, hostage, ocean, tense"
1490,106100,Dallas Buyers Club (2013),Drama,"[('Jared Leto', 1), ('social commentary', 1), ('uplifting', 1)]","Jared Leto, social commentary, uplifting"
1491,106489,The Hobbit: The Desolation of Smaug (2013),"Adventure, Fantasy, IMAX","[('adventure', 1), ('fantasy', 1), ('Tolkien', 1), ('too long', 1)]","adventure, fantasy, Tolkien, too long"
1492,106766,Inside Llewyn Davis (2013),Drama,"[('atmospheric', 1), ('cinematography', 1), ('depressing', 1), ('funny', 1)]","atmospheric, cinematography, depressing, funny"
1493,106782,The Wolf of Wall Street (2013),"Comedy, Crime, Drama","[('drugs', 1), ('Leonardo DiCaprio', 1), ('Martin Scorsese', 1), ('Stock Market', 1), ('Wall Street', 1)]","drugs, Leonardo DiCaprio, Martin Scorsese, Stock Market, Wall Street"
1494,107348,Anchorman 2: The Legend Continues (2013),Comedy,"[('comedy', 1), ('Steve Carell', 1), ('stupid but funny', 1), ('will ferrell', 1)]","comedy, Steve Carell, stupid but funny, will ferrell"
1495,107406,Snowpiercer (2013),"Action, Drama, Sci-Fi","[('fatalistic', 1)]",fatalistic
1496,108190,Divergent (2014),"Adventure, Romance, Sci-Fi, IMAX","[('anti-intellectual', 1), ('bad writing', 1), ('dystopia', 1), ('new society', 1), ('plot holes', 1), ('predictable', 1), ('scifi', 1), ('unintelligent', 1)]","anti-intellectual, bad writing, dystopia, new society, plot holes"
1497,108932,The Lego Movie (2014),"Action, Adventure, Animation, Children, Comedy, Fantasy","[('cheeky', 1), ('clever', 1), ('colorful', 1), ('feel-good', 1), ('fun', 1), ('imaginative', 1), ('quirky', 1)]","cheeky, clever, colorful, feel-good, fun"
1498,109487,Interstellar (2014),"Sci-Fi, IMAX","[('sci-fi', 2), ('time-travel', 2), ('black hole', 1), ('Christopher Nolan', 1), ('bad dialogue', 1), ('philosophical issues', 1), ('thought-provoking', 1), ('visually appealing', 1)]","sci-fi, time-travel, black hole, Christopher Nolan, bad dialogue"
1499,111364,Godzilla (2014),"Action, Adventure, Sci-Fi, IMAX","[('Creature Feature', 1)]",Creature Feature
1500,111743,A Million Ways to Die in the West (2014),"Comedy, Western","[('Charlize Theron', 1), ('Liam Neeson', 1), ('Seth MacFarlane', 1), ('witty', 1)]","Charlize Theron, Liam Neeson, Seth MacFarlane, witty"
1501,112421,Frank (2014),"Comedy, Drama, Mystery","[('adorable', 1), ('black comedy', 1), ('Eccentric', 1), ('introspection', 1), ('mental illness', 1), ('quirky', 1)]","adorable, black comedy, Eccentric, introspection, mental illness"
1502,112515,The Babadook (2014),"Drama, Horror, Thriller","[('atmospheric', 1), ('dark', 1), ('Metaphorical', 1), ('psychological', 1)]","atmospheric, dark, Metaphorical, psychological"
1503,112552,Whiplash (2014),Drama,"[('passion', 1), ('psychological', 1), ('suspense', 1), ('jazz', 1), ('music', 1), ('tense', 1), ('inspirational', 1), ('inspiring', 1), ('intense', 1)]","passion, psychological, suspense, jazz, music"
1504,112556,Gone Girl (2014),"Drama, Thriller","[('annoying', 1), ('Stupid ending', 1)]","annoying, Stupid ending"
1505,112852,Guardians of the Galaxy (2014),"Action, Adventure, Sci-Fi","[('funny', 1), ('Great Visuals', 1), ('humorous', 1), ('unlikely hero', 1)]","funny, Great Visuals, humorous, unlikely hero"
1506,113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,"[('bittersweet', 1)]",bittersweet
1507,114180,The Maze Runner (2014),"Action, Mystery, Sci-Fi","[('action', 1), ('dystopia', 1), ('plot holes', 1), ('post-apocalyptic', 1), ('survival', 1), ('thriller', 1), ('unexplained', 1), ('weak plot', 1)]","action, dystopia, plot holes, post-apocalyptic, survival"
1508,114627,Angel's Egg (Tenshi no tamago) (1985),"Animation, Drama, Fantasy","[('atmospheric', 1), ('bizzare', 1), ('eerie', 1), ('symbolism', 1)]","atmospheric, bizzare, eerie, symbolism"
1509,115149,John Wick (2014),"Action, Thriller","[('dark hero', 1), ('gun-fu', 1), ('Keanu Reeves', 1), ('Revenge', 1), ('secret society', 1), ('stylish', 1), ('action', 1), ('killer', 1), ('widows/widowers', 1)]","dark hero, gun-fu, Keanu Reeves, Revenge, secret society"
1510,115617,Big Hero 6 (2014),"Action, Animation, Comedy","[('animation', 1), ('kids', 1), ('robots', 1), ('feel-good', 1), ('fun family movie', 1), ('very funny', 1)]","animation, kids, robots, feel-good, fun family movie"
1511,116797,The Imitation Game (2014),"Drama, Thriller, War","[('inspirational', 1), ('intelligent', 1)]","inspirational, intelligent"
1512,116897,Wild Tales (2014),"Comedy, Drama, Thriller","[('black comedy', 1), ('dark comedy', 1), ('dark humor', 1), ('ironic', 1), ('multiple short stories', 1), ('short stories', 1)]","black comedy, dark comedy, dark humor, ironic, multiple short stories"
1513,117877,The Rabbi's Cat (Le chat du rabbin) (2011),"Adventure, Animation","[('philosophical', 1), ('trippy', 1)]","philosophical, trippy"
1514,117887,Paddington (2014),"Children, Comedy","[('heartwarming', 1)]",heartwarming
1515,118696,The Hobbit: The Battle of the Five Armies (2014),"Adventure, Fantasy","[('hope', 1)]",hope
1516,118784,Good Copy Bad Copy (2007),Documentary,"[('documentary', 1), ('music industry', 1), ('remix culture', 1)]","documentary, music industry, remix culture"
1517,118985,Big Eyes (2014),Drama,"[('painter', 1)]",painter
1518,119141,The Interview (2014),"Action, Comedy","[('bloody', 1), ('bromance', 1), ('comedy', 1), ('funny', 1), ('James Franco', 1), ('Seth Rogen', 1)]","bloody, bromance, comedy, funny, James Franco"
1519,119145,Kingsman: The Secret Service (2015),"Action, Adventure, Comedy, Crime","[('slick', 1)]",slick
1520,120635,Taken 3 (2015),"Action, Crime, Thriller","[('action', 1), ('murder', 1), ('police', 1)]","action, murder, police"
1521,122882,Mad Max: Fury Road (2015),"Action, Adventure, Sci-Fi, Thriller","[('beautiful', 1), ('cinematography', 1), ('visually appealing', 1)]","beautiful, cinematography, visually appealing"
1522,122912,Avengers: Infinity War - Part I (2018),"Action, Adventure, Sci-Fi","[('Visually stunning', 2), ('comic book', 1), ('Dr. Strange', 1), ('Great villain', 1), ('Guardians of the Galaxy', 1), ('Marvel', 1), ('MCU', 1), ('Robert Downey Jr.', 1), ('Thanos', 1), ('Thor', 1), ('Dark', 1), ('emotional', 1), ('Sad', 1), ('Visually appealing', 1)]","Visually stunning, comic book, Dr. Strange, Great villain, Guardians of the Galaxy"
1523,122916,Thor: Ragnarok (2017),"Action, Adventure, Sci-Fi","[('awesome', 1), ('humor', 1), ('quirky', 1), ('unconventional', 1), ('white guilt', 1)]","awesome, humor, quirky, unconventional, white guilt"
1524,122918,Guardians of the Galaxy 2 (2017),"Action, Adventure, Sci-Fi","[('fun', 1)]",fun
1525,122922,Doctor Strange (2016),"Action, Adventure, Sci-Fi","[('visually appealing', 1)]",visually appealing
1526,126548,The DUFF (2015),Comedy,"[('funny', 1), ('high school', 1)]","funny, high school"
1527,127172,A Story of Children and Film (2013),Documentary,"[('film history', 1), ('poetic', 1), ('representation of children', 1)]","film history, poetic, representation of children"
1528,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),"Comedy, Drama","[('depressing', 1), ('understated', 1)]","depressing, understated"
1529,128360,The Hateful Eight (2015),Western,"[('characters', 1), ('Dialogue', 1), ('humor', 1), ('Kurt Russell', 1), ('Quentin Tarantino', 1), ('Samuel L. Jackson', 1), ('tension building', 1), ('violent', 1), ('Western', 1)]","characters, Dialogue, humor, Kurt Russell, Quentin Tarantino"
1530,134130,The Martian (2015),"Adventure, Drama, Sci-Fi","[('smart', 1)]",smart
1531,134170,Kung Fury (2015),"Action, Comedy, Fantasy, Sci-Fi","[('funny', 1), ('ridiculous', 1), ('silly', 1)]","funny, ridiculous, silly"
1532,135133,The Hunger Games: Mockingjay - Part 2 (2015),"Adventure, Sci-Fi","[('dystopia', 1), ('Jennifer Lawrence', 1), ('love story', 1), ('nonsense', 1), ('politics', 1), ('rebellion', 1), ('revolution', 1)]","dystopia, Jennifer Lawrence, love story, nonsense, politics"
1533,135518,Self/less (2015),"Action, Mystery, Sci-Fi, Thriller","[('Ben Kingsley', 1), ('ethics', 1), ('immortality', 1), ('ryan reynolds', 1)]","Ben Kingsley, ethics, immortality, ryan reynolds"
1534,135536,Suicide Squad (2016),"Action, Crime, Sci-Fi","[('Bad story', 1), ('Bad writing', 1), ('Batman', 1), ('Ben Affleck', 1), ('comic book', 1), ('dc comics', 1), ('good soundtrack', 1), ('Harley Quinn', 1), (""Harley Quinn's ass"", 1), ('Horrible directing', 1), ('Jared Leto', 1), ('Joker', 1), ('lack of plot', 1), ('Margot Robbie', 1), ('Poor story', 1), ('poorly paced', 1), ('superhero', 1), ('visually appealing', 1), ('Will Smith', 1)]","Bad story, Bad writing, Batman, Ben Affleck, comic book"
1535,136864,Batman v Superman: Dawn of Justice (2016),"Action, Adventure, Fantasy, Sci-Fi","[('action', 1), ('batman', 1), ('ben affleck', 1), ('dark', 1), ('dc comics', 1), ('Gal Gadot', 1), ('superhero', 1), ('superman', 1), ('wonderwoman', 1)]","action, batman, ben affleck, dark, dc comics"
1536,138036,The Man from U.N.C.L.E. (2015),"Action, Adventure, Comedy","[('slick', 1), ('stylish', 1)]","slick, stylish"
1537,139385,The Revenant (2015),"Adventure, Drama","[('visually appealing', 2), ('leonardo DiCarpio', 1), ('survival', 1), ('tom hardy', 1), ('cinematography', 1), ('Visually Striking', 1)]","visually appealing, leonardo DiCarpio, survival, tom hardy, cinematography"
1538,139644,Sicario (2015),"Crime, Drama, Mystery","[('atmospheric', 1), ('tension', 1)]","atmospheric, tension"
1539,140174,Room (2015),Drama,"[('moving', 1), ('touching', 1)]","moving, touching"
1540,141890,Beasts of No Nation (2015),"Drama, War","[('Moving', 1)]",Moving
1541,143367,Silence (2016),"Drama, Thriller","[('contemplative', 1), ('philosophical', 1), ('thought-provoking', 1), ('tragic', 1)]","contemplative, philosophical, thought-provoking, tragic"
1542,144210,Just Eat It: A Food Waste Story (2014),Documentary,"[('dumpster diving', 1), ('Sustainability', 1)]","dumpster diving, Sustainability"
1543,148626,The Big Short (2015),Drama,"[('funny', 1), ('interesting', 1), ('Witty', 1)]","funny, interesting, Witty"
1544,148881,World of Tomorrow (2015),"Animation, Comedy","[('Existential', 1), ('surreal', 1)]","Existential, surreal"
1545,152077,10 Cloverfield Lane (2016),Thriller,"[('creepy', 1), ('suspense', 1)]","creepy, suspense"
1546,152711,Who Killed Chea Vichea? (2010),Documentary,"[('Cambodia', 1), ('crime', 1), ('human rights', 1), ('murder', 1), ('procedural', 1)]","Cambodia, crime, human rights, murder, procedural"
1547,153070,Rabbits (2002),"Comedy, Drama, Fantasy","[('nightmare', 1)]",nightmare
1548,155288,Eye in the Sky (2016),"Drama, Thriller, War","[('suspense', 1), ('thought-provoking', 1)]","suspense, thought-provoking"
1549,156371,Everybody Wants Some (2016),Comedy,"[(""80's"", 1)]",80's
1550,156605,Paterson,(no genres listed),"[('quirky', 1), ('sweet', 1), ('understated', 1)]","quirky, sweet, understated"
1551,158872,Sausage Party (2016),"Animation, Comedy","[('Crude humor', 1), ('mindfuck', 1), ('sarcasm', 1), ('satire', 1), ('Vulgar', 1)]","Crude humor, mindfuck, sarcasm, satire, Vulgar"
1552,158966,Captain Fantastic (2016),Drama,"[('building a family', 1), ('creative', 1), ('freedom', 1), ('good writing', 1), ('individualism', 1), ('Viggo Mortensen', 1)]","building a family, creative, freedom, good writing, individualism"
1553,161634,Don't Breathe (2016),Thriller,"[('intense', 1)]",intense
1554,164179,Arrival (2016),Sci-Fi,"[('beautiful visuals', 1), ('Cerebral', 1), ('cinematography', 1), ('good cinematography', 1), ('smart', 1), ('thought-provoking', 1), ('visually appealing', 1)]","beautiful visuals, Cerebral, cinematography, good cinematography, smart"
1555,164909,La La Land (2016),"Comedy, Drama, Romance","[('Bittersweet', 1), ('visually appealing', 1)]","Bittersweet, visually appealing"
1556,167746,The Lego Batman Movie (2017),"Action, Animation, Comedy","[('funny', 1), ('heartwarming', 1)]","funny, heartwarming"
1557,168248,John Wick: Chapter Two (2017),"Action, Crime, Thriller","[('action', 1), ('dark hero', 1), ('gun tactics', 1), ('hitman', 1), ('Keanu Reeves', 1), ('organized crime', 1), ('secret society', 1), ('Heroic Bloodshed', 1)]","action, dark hero, gun tactics, hitman, Keanu Reeves"
1558,168252,Logan (2017),"Action, Sci-Fi","[('dark', 1), ('emotional', 1), ('gritty', 1), ('heartbreaking', 1), ('predictible plot', 1)]","dark, emotional, gritty, heartbreaking, predictible plot"
1559,170945,It Comes at Night (2017),"Horror, Mystery, Thriller","[('paranoia', 1), ('Suspenseful', 1)]","paranoia, Suspenseful"
1560,174053,Black Mirror: White Christmas (2014),"Drama, Horror, Mystery, Sci-Fi, Thriller","[('Dystopia', 1), ('future', 1), ('interesting', 1), ('jon hamm', 1), ('thought provoking', 1)]","Dystopia, future, interesting, jon hamm, thought provoking"
1561,174055,Dunkirk (2017),"Action, Drama, Thriller, War","[('brilliant', 1), ('inspiring', 1), ('tense', 1)]","brilliant, inspiring, tense"
1562,176371,Blade Runner 2049 (2017),Sci-Fi,"[('atmospheric', 1), ('beautiful', 1), ('cinematography', 1), ('dark', 1), ('dreamlike', 1), ('existentialism', 1), ('moody', 1), ('philosophical', 1)]","atmospheric, beautiful, cinematography, dark, dreamlike"
1563,176419,Mother! (2017),"Drama, Horror, Mystery, Thriller","[('allegorical', 1), ('uncomfortable', 1), ('unsettling', 1)]","allegorical, uncomfortable, unsettling"
1564,179401,Jumanji: Welcome to the Jungle (2017),"Action, Adventure, Children","[('Action', 1), ('Comedy', 1), ('Dwayne Johnson', 1), ('funny', 1)]","Action, Comedy, Dwayne Johnson, funny"
1565,180031,The Shape of Water (2017),"Adventure, Drama, Fantasy","[('atmospheric', 1), ('dreamlike', 1)]","atmospheric, dreamlike"
1566,180985,The Greatest Showman (2017),Drama,"[('bad music', 1)]",bad music
1567,183611,Game Night (2018),"Action, Comedy, Crime, Horror","[('Comedy', 1), ('funny', 1), ('Rachel McAdams', 1)]","Comedy, funny, Rachel McAdams"
1568,184471,Tomb Raider (2018),"Action, Adventure, Fantasy","[('adventure', 1), ('Alicia Vikander', 1), ('video game adaptation', 1)]","adventure, Alicia Vikander, video game adaptation"
1569,187593,Deadpool 2 (2018),"Action, Comedy, Sci-Fi","[('Josh Brolin', 1), ('Ryan Reynolds', 1), ('sarcasm', 1)]","Josh Brolin, Ryan Reynolds, sarcasm"
